system,dataset,repeat,MAPE,MAE,RMSE
batlik,village.csv,11,0.05401564798781858,0.20501383101851767,0.4567433111044078
batlik,village.csv,12,0.040269986842767766,0.15879908854166708,0.358970152946426
batlik,village.csv,13,0.037742684642973715,0.1449309027777779,0.3345732666605164
batlik,village.csv,14,0.05072197006154802,0.18603609691521916,0.41276009767472294
batlik,village.csv,15,0.040902473802764065,0.1494098090277772,0.35164601774018955
batlik,village.csv,16,0.04691062712417163,0.17555251736111088,0.40316366197572007
batlik,village.csv,17,0.043709257517940095,0.1569272817460315,0.32480011181956553
batlik,village.csv,18,0.05399674069181169,0.2061180555555553,0.423621200312456
batlik,village.csv,19,0.044018870081582076,0.1592195590230263,0.34493678575756215
batlik,village.csv,20,0.045689468666287945,0.19351785300925886,0.5081359301452054
batlik,village.csv,21,0.038481998329353985,0.14680711805555524,0.3333681969267935
batlik,village.csv,22,0.03925994186849507,0.15571974060051963,0.41906676357439415
batlik,village.csv,23,0.038487220329268164,0.15628526168339368,0.34192102340059
batlik,village.csv,24,0.038747548148693224,0.15396733940972132,0.33689622396011737
batlik,village.csv,25,0.051285752195765186,0.17229058227630403,0.358667054247285
batlik,village.csv,26,0.0404277804731033,0.15757968749999934,0.41036574549799365
batlik,village.csv,27,0.04943211068504953,0.18289427083333287,0.39956635460973206
batlik,village.csv,28,0.047339164162891946,0.19866770833333225,0.4947187604269729
batlik,village.csv,29,0.03979205707103081,0.1602637293244754,0.3559626994152288
dconvert,jpeg-large.csv,0,0.029880494068287158,0.10020483748430727,0.14371304688906672
dconvert,jpeg-large.csv,1,0.029733210862357893,0.10030633760920926,0.14661490939665256
dconvert,jpeg-large.csv,2,0.030175541032924073,0.10268282238659726,0.1515566430833859
dconvert,jpeg-large.csv,3,0.02971133332299749,0.10163200857759387,0.1436490724567462
dconvert,jpeg-large.csv,4,0.029630218361363894,0.10013434494562688,0.14284342255434676
dconvert,jpeg-large.csv,5,0.02945704785079769,0.09993536284039439,0.14645874864086797
dconvert,jpeg-large.csv,6,0.028323016433033008,0.09327255388425382,0.1354412997733076
dconvert,jpeg-large.csv,7,0.029248207826669807,0.0979639422522877,0.14000487936764391
dconvert,jpeg-large.csv,8,0.029430799668942683,0.09827301685472356,0.14185177883029568
dconvert,jpeg-large.csv,9,0.02919212989989585,0.09923510608040437,0.1441474449873617
dconvert,jpeg-large.csv,10,0.029152147696481244,0.0983893879236995,0.1436640695437076
dconvert,jpeg-large.csv,11,0.029344619029894974,0.09900182635074772,0.14499263944541602
dconvert,jpeg-large.csv,12,0.029875420926006997,0.10334671664492281,0.15231157106170906
dconvert,jpeg-large.csv,13,0.028916705854660777,0.09652283334139863,0.13756729950788327
dconvert,jpeg-large.csv,14,0.02976457247535981,0.10254873712254471,0.1507504396285425
dconvert,jpeg-large.csv,15,0.029569789976877255,0.0997296044320472,0.14354000096283956
dconvert,jpeg-large.csv,16,0.029804812281709257,0.1013289114075135,0.14853374773540481
dconvert,jpeg-large.csv,17,0.03027401023043105,0.1047738667167574,0.1561799260395925
