system,dataset,repeat,MAPE,MAE,RMSE
h2,smallbank-10.csv,19,0.04565026583643047,607.0176364108548,738.3553452431602
h2,smallbank-10.csv,20,0.045711393432256046,619.5866886449177,756.0780328549554
h2,smallbank-10.csv,21,0.04392688055334949,599.9805215983005,732.023959915104
h2,smallbank-10.csv,22,0.04913948306482297,655.2656036804071,784.9805313763907
h2,smallbank-10.csv,23,0.04772828395704399,639.1041702105506,768.5201314550312
h2,smallbank-10.csv,24,0.04677597344515441,643.8425982610108,782.0524181007589
h2,smallbank-10.csv,25,0.046832490338548145,642.922601058304,779.1708870218955
h2,smallbank-10.csv,26,0.04550556482785535,614.7426896389699,745.3088237687351
h2,smallbank-10.csv,27,0.045773108635894726,614.067160378121,736.7966783912442
h2,smallbank-10.csv,28,0.044387160398653924,614.9631108377282,744.1342059020961
h2,smallbank-10.csv,29,0.04721402211525594,649.7539561510011,786.3437897683633
h2,tpcc-2.csv,0,0.04160970494529258,30.553995049632842,37.4369473763617
h2,tpcc-2.csv,1,0.04167601367903939,30.518582813554197,37.891221916284586
h2,tpcc-2.csv,2,0.04064096064052168,30.066318961153595,37.188947094017216
h2,tpcc-2.csv,3,0.042262740155313304,30.97223760436782,38.075074040156856
h2,tpcc-2.csv,4,0.03971992552677197,28.873645035915523,35.96563039113371
h2,tpcc-2.csv,5,0.04304759079009561,31.58011370695805,39.132460254422206
h2,tpcc-2.csv,6,0.04066176676780764,29.7440257596828,36.806975558707286
h2,tpcc-2.csv,7,0.041547862226708046,30.411364345360887,37.09446239930239
h2,tpcc-2.csv,8,0.0426633207164855,31.098365817808705,38.48361133305899
h2,tpcc-2.csv,9,0.041818789444775725,30.37513967595267,37.51126276679213
h2,tpcc-2.csv,10,0.04349358824687833,31.370680445822213,38.53644977788174
h2,tpcc-2.csv,11,0.041080301526020685,30.272832836280724,37.700301422817176
h2,tpcc-2.csv,12,0.042450324695499066,31.094431925166937,38.52655191241454
h2,tpcc-2.csv,13,0.04096934746168192,30.035057057715726,36.91891365329384
h2,tpcc-2.csv,14,0.043010165911552385,31.255666450111246,38.22458851559356
h2,tpcc-2.csv,15,0.039924307508400037,29.420830029035386,36.71717375310086
h2,tpcc-2.csv,16,0.041835422473648486,30.61893172909162,37.891927307884366
h2,tpcc-2.csv,17,0.042600889385170634,31.070899773474096,37.62243973856633
h2,tpcc-2.csv,18,0.04307703247750677,30.98119387443468,37.8683625729059
h2,tpcc-2.csv,19,0.04030347966655027,29.41635916561984,37.09595426704669
h2,tpcc-2.csv,20,0.04316346253871908,31.63321589895861,38.419565367946504
h2,tpcc-2.csv,21,0.04110744737716922,29.977419390148516,36.83047053496841
h2,tpcc-2.csv,22,0.04501031496438352,32.75445776180402,39.914442530734355
h2,tpcc-2.csv,23,0.0419439250962845,30.600905496637058,37.89877848245816
h2,tpcc-2.csv,24,0.041802717721941635,30.59376680011401,37.957085613642604
h2,tpcc-2.csv,25,0.04129711552737297,30.333863960118293,37.81443774628872
h2,tpcc-2.csv,26,0.04088704287328041,29.819710998145435,37.137739037928974
h2,tpcc-2.csv,27,0.04166961358436606,30.30900775869016,37.75618197602596
h2,tpcc-2.csv,28,0.04045336007139021,29.68683684519637,36.80308680002212
h2,tpcc-2.csv,29,0.04232852087446114,31.11242689742702,38.72003269614183
h2,tpcc-8.csv,0,0.20712011541634304,111.354299225624,167.40047337597198
h2,tpcc-8.csv,1,0.20691480485421437,107.71578340625182,164.38760502009552
h2,tpcc-8.csv,2,0.19944826986974432,109.598540671467,163.525497047132
h2,tpcc-8.csv,3,0.19994395716633626,107.27837105418745,160.6936218619952
h2,tpcc-8.csv,4,0.18965232549087505,103.47802309750709,157.0090333723402
h2,tpcc-8.csv,5,0.2045937438779831,106.82612164994036,162.10079696795415
h2,tpcc-8.csv,6,0.21807052412758277,111.26482459276905,169.43349212966427
h2,tpcc-8.csv,7,0.2054935992044342,105.99734922598186,161.4790587270987
h2,tpcc-8.csv,8,0.19708774358793196,108.66870749444651,163.50170172034578
h2,tpcc-8.csv,9,0.1889610952899284,99.12878229134165,153.32834907056835
h2,tpcc-8.csv,10,0.17561057057055862,99.07477583116234,149.82471973543795
h2,tpcc-8.csv,11,0.1976485604578091,108.14531272234358,161.22835416266383
h2,tpcc-8.csv,12,0.19103763006057561,107.06625259639192,160.14226047168637
h2,tpcc-8.csv,13,0.20336741793667604,109.17817658384593,163.20242911007782
h2,tpcc-8.csv,14,0.20628147016903017,107.90942389350286,161.27061225256338
h2,tpcc-8.csv,15,0.20836055364178954,112.72269054916127,165.69381612086693
h2,tpcc-8.csv,16,0.20149264193382177,107.51316127927254,163.37919447509515
h2,tpcc-8.csv,17,0.20364900755614596,107.28312562394404,162.25734520408275
h2,tpcc-8.csv,18,0.20021460121506762,99.31967247861144,156.61352660637846
h2,tpcc-8.csv,19,0.18187522416530164,99.42135264970989,154.50707286820116
h2,tpcc-8.csv,20,0.20224919225873064,106.54894957847387,161.55679430921205
h2,tpcc-8.csv,21,0.21042031908696346,110.65183537561842,164.8756168918028
h2,tpcc-8.csv,22,0.1891589193543876,100.8299491555093,155.81473264057468
h2,tpcc-8.csv,23,0.1982176113490308,103.36791815603405,160.41270693001596
h2,tpcc-8.csv,24,0.2135373672644789,113.01318926550877,165.09991745042072
h2,tpcc-8.csv,25,0.20318712458772484,110.04937856671482,163.77639320364403
h2,tpcc-8.csv,26,0.1941486700137827,104.0019752166767,157.30343678726658
h2,tpcc-8.csv,27,0.1858308930975926,100.55007475052268,154.38666113405156
h2,tpcc-8.csv,28,0.2083413299518874,110.53828507576067,166.34786728471474
h2,tpcc-8.csv,29,0.197616542724726,109.59514765154147,165.00343601766616
h2,voter-16.csv,0,0.07653023484419412,2457.007611017368,2736.234734162963
h2,voter-16.csv,1,0.07703460979626463,2416.3264084483676,2728.140747763975
h2,voter-16.csv,2,0.07601427732876223,2414.291893796492,2660.3693046792873
h2,voter-16.csv,3,0.0762018921836048,2401.7488130119555,2661.4513812589157
h2,voter-16.csv,4,0.07501563186288777,2354.5532620442305,2627.4954389703385
h2,voter-16.csv,5,0.07665833446803282,2397.9187387561747,2669.462498108155
h2,voter-16.csv,6,0.07562749609584819,2395.287742110411,2667.275369421081
h2,voter-16.csv,7,0.07608888148420538,2397.2426132077594,2647.9440961200676
h2,voter-16.csv,8,0.07618922744243802,2406.8123032151852,2689.1420359385666
h2,voter-16.csv,9,0.07501302726667303,2342.2292533424366,2576.859265639357
h2,voter-16.csv,10,0.08011585182081399,2471.7778336293486,2761.421857682269
h2,voter-16.csv,11,0.07458875204771771,2364.5258449028747,2630.495350330271
h2,voter-16.csv,12,0.07645624448926983,2400.2190648121737,2660.341836233703
h2,voter-16.csv,13,0.0758579379622517,2397.9500955071408,2636.8354848781582
h2,voter-16.csv,14,0.07664062421467133,2431.3271441508327,2688.3172480450794
h2,voter-16.csv,15,0.07426006378487733,2385.1301788983933,2628.038070422006
h2,voter-16.csv,16,0.07524598473517098,2398.3752200088315,2657.3814330358746
h2,voter-16.csv,17,0.07645088927386279,2415.1281612700564,2694.8538177215264
h2,voter-16.csv,18,0.07716193792407341,2368.7210687439315,2631.273914249199
h2,voter-16.csv,19,0.0768337931835191,2382.0509874182803,2625.2982906561856
h2,voter-16.csv,20,0.07463837232470943,2363.897786981035,2595.677652034067
h2,voter-16.csv,21,0.07413707085785508,2367.0765720387435,2603.2588803991534
h2,voter-16.csv,22,0.0782040309425827,2441.8482786246605,2695.5184933776954
h2,voter-16.csv,23,0.07749068983878458,2416.8132211040056,2670.6467206840684
h2,voter-16.csv,24,0.07429519847846731,2361.0323391784054,2658.5956450904555
h2,voter-16.csv,25,0.07551677308563587,2406.9229049109936,2672.8875439767444
h2,voter-16.csv,26,0.0758877021740681,2372.6319556929047,2632.8390734755667
h2,voter-16.csv,27,0.07576687230661969,2360.734405192955,2608.5371659585126
h2,voter-16.csv,28,0.07473348555493932,2383.793506708166,2639.2089020165063
h2,voter-16.csv,29,0.07769164005448757,2475.135336002818,2751.8560297375975
h2,voter-2.csv,0,0.07944090514259812,2540.1568432662166,2841.825370814461
h2,voter-2.csv,1,0.08073307430415833,2519.814447505726,2824.143110101811
h2,voter-2.csv,2,0.07950208180604322,2509.035427409876,2745.0191263492075
h2,voter-2.csv,3,0.08022465643487511,2502.909304565932,2766.230394820956
h2,voter-2.csv,4,0.0782356912902604,2435.23315421859,2723.920993614396
h2,voter-2.csv,5,0.08097451248074898,2512.4642956535026,2792.435364209141
h2,voter-2.csv,6,0.08044082849878775,2540.3896765029394,2807.604372368331
h2,voter-2.csv,7,0.08120986775885196,2556.095808732199,2823.7927438489437
h2,voter-2.csv,8,0.08052694854472835,2529.97165021329,2808.785303859382
h2,voter-2.csv,9,0.07942718563935737,2449.7520679811423,2757.9303181134
h2,voter-2.csv,10,0.08332940241941557,2558.719467448752,2819.4295444660293
h2,voter-2.csv,11,0.07806700081144838,2475.5910180031115,2729.1529060742364
h2,voter-2.csv,12,0.08057186052227094,2511.58030126526,2777.726040468102
h2,voter-2.csv,13,0.08035428982944971,2541.7740269974447,2797.4450254400786
h2,voter-2.csv,14,0.08155867943730699,2557.846983456963,2837.842810924235
h2,voter-2.csv,15,0.07884253966532397,2519.386249429012,2765.752035086823
h2,voter-2.csv,16,0.07877822264395529,2494.9301574080364,2746.9606559721647
h2,voter-2.csv,17,0.07965999048461246,2496.3054710847364,2796.7837039789592
h2,voter-2.csv,18,0.08181871529184935,2499.0322473717524,2737.3628417146842
h2,voter-2.csv,19,0.08165659719385343,2515.593136566274,2770.613799647234
h2,voter-2.csv,20,0.07948247792878528,2512.5699478020542,2756.8228074271333
h2,voter-2.csv,21,0.07946219278226808,2512.9270985683893,2797.94753718837
h2,voter-2.csv,22,0.08141551473504745,2526.2763397441317,2769.7863575050565
h2,voter-2.csv,23,0.0812174194518427,2522.680969175648,2763.478543669466
h2,voter-2.csv,24,0.0799096228727137,2529.730091368671,2845.646562140146
h2,voter-2.csv,25,0.08035619765618757,2536.5710391965567,2822.85722491972
h2,voter-2.csv,26,0.079981640073967,2483.782018472678,2746.8871289547183
h2,voter-2.csv,27,0.08003616474278834,2470.678354123569,2733.1097313381993
h2,voter-2.csv,28,0.07820617371316305,2477.863361089199,2745.03802488785
h2,voter-2.csv,29,0.08018402621416369,2543.463394943085,2816.995647843338
h2,ycsb-2400.csv,0,0.08825498917392662,1252.1835278340498,1532.164030409349
h2,ycsb-2400.csv,1,0.09104156504501638,1277.1985179690032,1554.2811054404801
h2,ycsb-2400.csv,2,0.0882241796780939,1256.3106510576513,1557.848353708515
h2,ycsb-2400.csv,3,0.09253907799712834,1316.747574387131,1625.352393615704
h2,ycsb-2400.csv,4,0.09289730604196916,1281.616359445807,1552.1659523041496
h2,ycsb-2400.csv,5,0.09277366844427935,1321.7170637564795,1632.8189782716074
h2,ycsb-2400.csv,6,0.08816717160558872,1280.1434572802013,1610.924713517955
h2,ycsb-2400.csv,7,0.08793454501584895,1248.0255470100628,1542.4369661124358
h2,ycsb-2400.csv,8,0.0954914226155109,1338.8154254287144,1630.0167359220468
h2,ycsb-2400.csv,9,0.09043198615482913,1248.2743796509549,1529.8310944516022
h2,ycsb-2400.csv,10,0.09262380263915979,1270.6222285419606,1520.3609933230016
h2,ycsb-2400.csv,11,0.0882862455406001,1259.0270739634404,1562.955863312808
h2,ycsb-2400.csv,12,0.0911309181867115,1289.729183580759,1577.6948719223342
h2,ycsb-2400.csv,13,0.08700006009068663,1262.105884817598,1581.1028010975454
h2,ycsb-2400.csv,14,0.09144063304934867,1265.7717789581893,1543.8648308473698
h2,ycsb-2400.csv,15,0.09087999445374285,1313.6139632503828,1647.3890010680202
h2,ycsb-2400.csv,16,0.09307674630201088,1324.6514306392996,1631.5078743370075
h2,ycsb-2400.csv,17,0.09064160407463343,1278.8664327378206,1598.8523467331079
h2,ycsb-2400.csv,18,0.09059700583961515,1255.4182294149468,1522.7780970923354
h2,ycsb-2400.csv,19,0.08977976041065812,1256.9495845064105,1561.65107134548
h2,ycsb-2400.csv,20,0.08923532784697942,1267.9334669587438,1562.7233703573222
h2,ycsb-2400.csv,21,0.09265190106850844,1287.1945569252398,1551.8900153808322
h2,ycsb-2400.csv,22,0.09222026832251291,1285.1371571131249,1549.352047279339
h2,ycsb-2400.csv,23,0.09094181319142165,1280.7419054014151,1584.568532968326
h2,ycsb-2400.csv,24,0.08973910482238556,1266.2681015646915,1556.3632731283537
h2,ycsb-2400.csv,25,0.09261637867556057,1316.3813639457348,1627.6776509946135
h2,ycsb-2400.csv,26,0.09024577910831266,1262.6592227996653,1543.998670853081
h2,ycsb-2400.csv,27,0.08761622831271636,1228.133331935476,1529.8918004996358
h2,ycsb-2400.csv,28,0.09055978443609326,1270.1128964204336,1560.5574979954836
h2,ycsb-2400.csv,29,0.09081902975669981,1300.9489216860331,1649.7830088532767
h2,ycsb-600.csv,0,0.08151415248048698,1665.1688027101154,2040.317426908879
h2,ycsb-600.csv,1,0.08506868148453499,1707.4092337587522,2133.083180077999
h2,ycsb-600.csv,2,0.08207798419331275,1688.1083161765578,2116.356684170577
h2,ycsb-600.csv,3,0.08646507142113177,1751.6519819069272,2162.90363453603
h2,ycsb-600.csv,4,0.08547350050148197,1689.5460058274305,2051.9398742683793
h2,ycsb-600.csv,5,0.0849675917069969,1720.7092742815407,2117.4410915528524
h2,ycsb-600.csv,6,0.07856574360824375,1614.6206691735906,1988.6713061275702
h2,ycsb-600.csv,7,0.08253088250906566,1693.5173408459755,2092.2408968656073
h2,ycsb-600.csv,8,0.08745955220268763,1748.1119492697187,2140.8746164404956
h2,ycsb-600.csv,9,0.08443612077136832,1655.8496852236763,2027.5839115573608
h2,ycsb-600.csv,10,0.08284888055953742,1640.593587197205,1991.316346260495
h2,ycsb-600.csv,11,0.08105378959921586,1671.2541143021133,2104.488436443813
h2,ycsb-600.csv,12,0.08516296297496997,1714.4906333006486,2073.2767276025656
h2,ycsb-600.csv,13,0.07778703875264668,1608.1139915721346,1992.1209511675806
h2,ycsb-600.csv,14,0.08556637444461418,1680.0976543886584,2089.795516639979
h2,ycsb-600.csv,15,0.08306842817692761,1685.9126805007277,2089.482168020463
h2,ycsb-600.csv,16,0.08461631747294604,1709.0671647998927,2113.4763256503443
h2,ycsb-600.csv,17,0.08453939325360996,1687.9322601770425,2084.6618147968375
h2,ycsb-600.csv,18,0.08497143542424734,1683.266257266101,2042.0540784092595
h2,ycsb-600.csv,19,0.08112326387634954,1650.6446193898917,2048.1584114643156
h2,ycsb-600.csv,20,0.08256955217411226,1683.7781082018384,2083.4238731092305
h2,ycsb-600.csv,21,0.08722682374084623,1707.5056815602964,2099.0801845307287
h2,ycsb-600.csv,22,0.08494300771342145,1690.0737619686404,2069.5442403839065
h2,ycsb-600.csv,23,0.08380580164909052,1667.0480012010667,2083.922326558862
h2,ycsb-600.csv,24,0.08495112339750471,1691.9109274380955,2079.637985963397
h2,ycsb-600.csv,25,0.08497616359471125,1714.717769670363,2105.8023799567027
h2,ycsb-600.csv,26,0.08385082743517434,1685.6320275925214,2074.3527089144477
h2,ycsb-600.csv,27,0.08263010941802773,1648.3011417658,2057.9314097262577
h2,ycsb-600.csv,28,0.08527110715337302,1711.7760495501454,2093.1030158462413
h2,ycsb-600.csv,29,0.08168699588930865,1665.2247244936984,2076.217918675019
jump3r,beethoven.wav.csv,0,0.25516837303719947,2.302459185836111,2.9472762726518447
jump3r,beethoven.wav.csv,1,0.2658496775732949,2.251209091453471,2.886730209350158
jump3r,beethoven.wav.csv,2,0.24132238049818247,2.1780197480786723,2.827192147309018
jump3r,beethoven.wav.csv,3,0.25310130360858074,2.259983178403174,2.917686418102042
jump3r,beethoven.wav.csv,4,0.254943889712549,2.2718829821233912,2.882748288704808
jump3r,beethoven.wav.csv,5,0.263567763345992,2.2594452122110136,2.9066222047236177
jump3r,beethoven.wav.csv,6,0.2504982324558923,2.2414389110313238,2.894937590191052
jump3r,beethoven.wav.csv,7,0.2539887566708964,2.304135116151296,2.9281515969452134
jump3r,beethoven.wav.csv,8,0.2591888957297775,2.2883724526144396,2.930380622531714
jump3r,beethoven.wav.csv,9,0.25363605584399396,2.1828394179335473,2.8286071674842397
jump3r,beethoven.wav.csv,10,0.26192773346327686,2.232689529174047,2.8708958825340796
jump3r,beethoven.wav.csv,11,0.25561250607992286,2.2380655625730825,2.8531375910911807
jump3r,beethoven.wav.csv,12,0.25732357523747695,2.209635352368248,2.8416889424392933
jump3r,beethoven.wav.csv,13,0.257172374874701,2.2227275755528546,2.8506166044437222
jump3r,beethoven.wav.csv,14,0.2517893238344724,2.2081434954096166,2.8685517751161784
jump3r,beethoven.wav.csv,15,0.25788384207150244,2.2647963407934055,2.9222465709462555
jump3r,beethoven.wav.csv,16,0.26497663443429725,2.282077867772119,2.9277358152439854
jump3r,beethoven.wav.csv,17,0.256006416076241,2.3011661087451314,2.954420977409964
jump3r,beethoven.wav.csv,18,0.25915169181860626,2.3327681294091023,2.9526203162289333
jump3r,beethoven.wav.csv,19,0.24958579180718746,2.2013523268438036,2.7983574673865053
jump3r,beethoven.wav.csv,20,0.2520874552736586,2.2365251957022223,2.8718538767037045
jump3r,beethoven.wav.csv,21,0.2576685249842071,2.3158373322730643,2.993996673110995
jump3r,beethoven.wav.csv,22,0.26222231101301435,2.3048837846908286,2.9160816457117886
jump3r,beethoven.wav.csv,23,0.2554265171672253,2.195119329645128,2.8224358419380993
jump3r,beethoven.wav.csv,24,0.25437062621117573,2.226416731380938,2.875451407550234
jump3r,beethoven.wav.csv,25,0.259281422664204,2.2552200064717374,2.8878436265454863
jump3r,beethoven.wav.csv,26,0.27235836723014123,2.3031757623775184,2.9398030004735314
jump3r,beethoven.wav.csv,27,0.2593259826329507,2.2749547511830395,2.9249854428166415
jump3r,beethoven.wav.csv,28,0.24739808420575493,2.202389237890128,2.828502088589762
jump3r,beethoven.wav.csv,29,0.26871483054339645,2.2258658700530773,2.8575434964761435
jump3r,dual-channel.wav.csv,0,0.22732611741706,0.5956525407379463,0.8073855733247041
jump3r,dual-channel.wav.csv,1,0.22693331166902786,0.6014692116202105,0.8470751915853767
jump3r,dual-channel.wav.csv,2,0.2234320643345309,0.6085925601818096,0.8502493083873969
jump3r,dual-channel.wav.csv,3,0.23621410900381698,0.6311833406874834,0.8730781535825025
jump3r,dual-channel.wav.csv,4,0.24231639366037194,0.6383061119284222,0.8746774708973016
jump3r,dual-channel.wav.csv,5,0.2346419084540733,0.5991392040781679,0.8142098201556213
jump3r,dual-channel.wav.csv,6,0.2301427743815201,0.6132778917964428,0.8491566697173869
jump3r,dual-channel.wav.csv,7,0.23603004107643188,0.6353684352035622,0.8848125519682085
jump3r,dual-channel.wav.csv,8,0.23198057607734088,0.611323677197298,0.8468913848411392
jump3r,dual-channel.wav.csv,9,0.2227086750231636,0.588595210399691,0.813364359871324
jump3r,dual-channel.wav.csv,10,0.2391129840938739,0.628506427649845,0.8661405329949453
jump3r,dual-channel.wav.csv,11,0.23458547502072608,0.6070703889976573,0.841134824802894
jump3r,dual-channel.wav.csv,12,0.22649274770291253,0.5826062702441057,0.7996771732948827
jump3r,dual-channel.wav.csv,13,0.2343442596032137,0.6156278951627888,0.8387152057678162
jump3r,dual-channel.wav.csv,14,0.2385968117227829,0.6428400386512666,0.8852337142456126
jump3r,dual-channel.wav.csv,15,0.2462233158512489,0.634324896938275,0.8683672236826395
jump3r,dual-channel.wav.csv,16,0.23708009177521092,0.595648077600883,0.8294986364240333
jump3r,dual-channel.wav.csv,17,0.22823819551267033,0.6120412748233337,0.8531874118465217
jump3r,dual-channel.wav.csv,18,0.24217034905688922,0.6397396801854007,0.8663622754359412
jump3r,dual-channel.wav.csv,19,0.24140443451846727,0.6270797254104857,0.8691017023888303
jump3r,dual-channel.wav.csv,20,0.22967223776510512,0.6008139189093291,0.838418643814416
jump3r,dual-channel.wav.csv,21,0.23413549955258575,0.635800823208472,0.8811102664818897
jump3r,dual-channel.wav.csv,22,0.23731442008331183,0.6240297880285814,0.8693984964555469
jump3r,dual-channel.wav.csv,23,0.22528850225268182,0.5844586273532774,0.8004091389534389
jump3r,dual-channel.wav.csv,24,0.23315467667977247,0.6104960440523537,0.8442407402834948
jump3r,dual-channel.wav.csv,25,0.22984069338601526,0.5999051130295947,0.8251570505095912
jump3r,dual-channel.wav.csv,26,0.24085512028991804,0.6102008482459272,0.8415416546078616
jump3r,dual-channel.wav.csv,27,0.2333081467467332,0.6328179084824707,0.8770295206899805
jump3r,dual-channel.wav.csv,28,0.23126033210054814,0.6130481316116677,0.849332984392303
jump3r,dual-channel.wav.csv,29,0.25164093312113134,0.6158103411883724,0.8247541501057236
jump3r,helix.wav.csv,0,0.24159538512787634,1.054476334234849,1.42895735277078
jump3r,helix.wav.csv,1,0.24736466223209091,1.057740592570938,1.4625337688786104
jump3r,helix.wav.csv,2,0.24078963991289212,1.0768106527979293,1.469009143675571
jump3r,helix.wav.csv,3,0.25301355225186795,1.1206754293149568,1.5325348844350393
jump3r,helix.wav.csv,4,0.26363242519879376,1.138705516817623,1.5519515491496396
jump3r,helix.wav.csv,5,0.2558315858941171,1.0933991737844382,1.4707675252256864
jump3r,helix.wav.csv,6,0.25095344650996554,1.1132735315322349,1.7061712496795947
jump3r,helix.wav.csv,7,0.256644830646377,1.1356040588707579,1.6568293923428177
jump3r,helix.wav.csv,8,0.2516298825440005,1.1157229494321723,1.7166359986423743
jump3r,helix.wav.csv,9,0.2437443204167625,1.0590504343023939,1.434960793492236
jump3r,helix.wav.csv,10,0.2618505455708002,1.1484704017537783,1.7616870028560854
jump3r,helix.wav.csv,11,0.2585719954642564,1.076402911376792,1.4601144415970764
jump3r,helix.wav.csv,12,0.24702916258623156,1.0468839103775494,1.4328636781334414
jump3r,helix.wav.csv,13,0.24920333416672533,1.1237553087378298,1.7364038359606737
jump3r,helix.wav.csv,14,0.2569983986543712,1.125457777962253,1.6033781443504833
jump3r,helix.wav.csv,15,0.26349935837847166,1.1155626641416625,1.508964585139024
jump3r,helix.wav.csv,16,0.26486240105742126,1.0769468714347517,1.5552014781207468
jump3r,helix.wav.csv,17,0.2525231739644871,1.1092278361508545,1.5978273043034894
jump3r,helix.wav.csv,18,0.26428163902154267,1.1444829456004357,1.52955260454933
jump3r,helix.wav.csv,19,0.26338434161403723,1.1183416368533872,1.6008676926198402
jump3r,helix.wav.csv,20,0.24950288483823255,1.040980835163278,1.4165128419245292
jump3r,helix.wav.csv,21,0.25443852684634316,1.1075400711503565,1.4978715006622272
jump3r,helix.wav.csv,22,0.25334084271716145,1.1184793123173464,1.6205833566538836
jump3r,helix.wav.csv,23,0.24333036747857506,1.0480316040853832,1.4252231995645686
jump3r,helix.wav.csv,24,0.2497643684352709,1.0952358156173876,1.6112584827037042
jump3r,helix.wav.csv,25,0.25013629197889525,1.0655855203829616,1.4329275805377326
jump3r,helix.wav.csv,26,0.26552912794569355,1.0840956103146755,1.4516744785222282
jump3r,helix.wav.csv,27,0.25101385794376135,1.1261995990197893,1.6531897706511882
jump3r,helix.wav.csv,28,0.2506013431602823,1.0873660364698918,1.4772498924233015
jump3r,helix.wav.csv,29,0.27340405451030386,1.1072472682629189,1.4875663186087775
jump3r,single-channel.wav.csv,0,0.18468191347633928,0.31599666726297976,0.4178130362413969
jump3r,single-channel.wav.csv,1,0.19073906851286665,0.32350287523501475,0.43144477184783014
jump3r,single-channel.wav.csv,2,0.18127475338649846,0.3180038724690038,0.42110876816716253
jump3r,single-channel.wav.csv,3,0.19406319134056246,0.3330204442915417,0.43826801634775403
jump3r,single-channel.wav.csv,4,0.1931741559596274,0.33866686387695205,0.44761441690516085
jump3r,single-channel.wav.csv,5,0.19380786883107778,0.32628804361634745,0.4247360130387947
jump3r,single-channel.wav.csv,6,0.18980523998699725,0.32406644600607903,0.420719267337795
jump3r,single-channel.wav.csv,7,0.18838918266856197,0.3336793189114605,0.4370496773763636
jump3r,single-channel.wav.csv,8,0.18804570570013476,0.32295767766598116,0.42001285761648705
jump3r,single-channel.wav.csv,9,0.1835943564516125,0.31231714636891655,0.41206305826476686
jump3r,single-channel.wav.csv,10,0.19146807354924963,0.3322373301199671,0.4389297745300498
jump3r,single-channel.wav.csv,11,0.1878905061585178,0.316949986935038,0.41796139079223166
jump3r,single-channel.wav.csv,12,0.1832476944843037,0.3123183325743965,0.41423253553784567
jump3r,single-channel.wav.csv,13,0.18804882655057664,0.3253245138716802,0.429709111537742
jump3r,single-channel.wav.csv,14,0.19209707587025965,0.32892403801375963,0.42994472107858733
jump3r,single-channel.wav.csv,15,0.1954675603940376,0.33306808488471756,0.43704727222485185
jump3r,single-channel.wav.csv,16,0.18995237653201724,0.3154253433171921,0.41366181083695447
jump3r,single-channel.wav.csv,17,0.1858579276337731,0.3239134796182583,0.42785416692819306
jump3r,single-channel.wav.csv,18,0.1923634713862471,0.33490793197493707,0.4371893687413704
jump3r,single-channel.wav.csv,19,0.19150942507558144,0.3243236715721175,0.42727821448796544
jump3r,single-channel.wav.csv,20,0.18779884056430637,0.3177661887059002,0.41927762922877443
jump3r,single-channel.wav.csv,21,0.18617801895288813,0.3243047838735087,0.4262379012513484
jump3r,single-channel.wav.csv,22,0.1975410555859029,0.32937356069905466,0.43088778527850974
jump3r,single-channel.wav.csv,23,0.18327544174173444,0.30983817185032975,0.408101082101077
jump3r,single-channel.wav.csv,24,0.1840445390933388,0.3196587044297137,0.42433031028776724
jump3r,single-channel.wav.csv,25,0.1890022470108961,0.31869526260984526,0.41619717071382106
jump3r,single-channel.wav.csv,26,0.19952179875115825,0.3301155723200067,0.43144726874176387
jump3r,single-channel.wav.csv,27,0.18858359885743287,0.330423851839069,0.43670079186844446
jump3r,single-channel.wav.csv,28,0.1855073107070334,0.31708278350586694,0.4183414897818131
jump3r,single-channel.wav.csv,29,0.1982548185541737,0.32110691242718137,0.42350804737861714
jump3r,speech.wav.csv,0,0.19568934932435153,0.8132992720998783,1.0346939279438099
jump3r,speech.wav.csv,1,0.2018426752651004,0.7995612420341456,1.0057204560840634
jump3r,speech.wav.csv,2,0.18755395358685906,0.7897280519137959,1.0018031427539311
jump3r,speech.wav.csv,3,0.20041231771150425,0.8168271486713089,1.0311968521283648
jump3r,speech.wav.csv,4,0.1983566354790086,0.8231049704376602,1.0386514298743845
jump3r,speech.wav.csv,5,0.2053394139834725,0.8294407346912114,1.0428757725080726
jump3r,speech.wav.csv,6,0.1978468066954944,0.819193603232865,1.032217328328046
jump3r,speech.wav.csv,7,0.20095527882114883,0.8360409159397721,1.0438780957267089
jump3r,speech.wav.csv,8,0.19889012823398974,0.8116713951571733,1.0180076756547716
jump3r,speech.wav.csv,9,0.19565525161391933,0.7846375051776523,0.9918493020634541
jump3r,speech.wav.csv,10,0.20378016488740283,0.8046060885510791,1.0109659645322977
jump3r,speech.wav.csv,11,0.2040082279709149,0.8052793790831901,1.0042430905067294
jump3r,speech.wav.csv,12,0.1970810443672522,0.796630884300765,1.0143978150278987
jump3r,speech.wav.csv,13,0.19764512622150737,0.8048301855420052,1.0072445103473953
jump3r,speech.wav.csv,14,0.19732190579047645,0.8147535317479239,1.021102065779855
jump3r,speech.wav.csv,15,0.1962851183814235,0.8131805117569865,1.0259511608965655
jump3r,speech.wav.csv,16,0.20605119925204482,0.8121094763752928,1.0132142232012533
jump3r,speech.wav.csv,17,0.19812255776949292,0.8201655701113905,1.038785127013872
jump3r,speech.wav.csv,18,0.20075811867376755,0.8470832641914546,1.049856602519386
jump3r,speech.wav.csv,19,0.1975099885277936,0.8082074256569176,1.0074301104435328
jump3r,speech.wav.csv,20,0.19863657311696684,0.8035160631022927,1.0115328041811524
jump3r,speech.wav.csv,21,0.19418396516649836,0.8181040125025837,1.0229316980643588
